"uBenchMark","yBenchMark","fs",
-0.47278,-0.021974,,
-0.16171,-0.010987,,
0.21219,-0.00068668,,
0.47759,0.0078969,,
0.59535,0.01545,,
0.57716,0.021631,,
0.36326,0.026094,,
-0.13116,0.030901,,
-0.8175,0.035021,,
-1.3335,0.039141,,
-1.2535,0.043261,,
-0.48308,0.046351,,
0.54797,0.047038,,
1.1454,0.044634,,
0.89612,0.037768,,
0.020601,0.027467,,
-0.789,0.013734,,
-0.91295,-0.0034334,,
-0.26128,-0.022661,,
0.71552,-0.042918,,
1.3995,-0.062488,,
1.4256,-0.077939,,
0.86385,-0.087209,,
0.11948,-0.088582,,
-0.35433,-0.081715,,
-0.36291,-0.067638,,
-0.077252,-0.046694,,
0.1497,-0.019227,,
0.12875,0.01236,,
0.017167,0.046351,,
0.14626,0.080685,,
0.66437,0.11365,,
1.3383,0.14249,,
1.6978,0.16721,,
1.3885,0.18781,,
0.46626,0.20429,,
-0.6084,0.21631,,
-1.2652,0.22661,,
-1.2161,0.23656,,
-0.62969,0.24721,,
0.041201,0.25716,,
0.41476,0.26094,,
0.41476,0.26025,,
0.22729,0.2527,,
0.094076,0.23759,,
0.12326,0.21459,,
0.22798,0.18369,,
0.20223,0.14798,,
-0.11502,0.10918,,
-0.6908,0.071758,,
-1.2697,0.038798,,
-1.5241,0.010987,,
-1.2769,-0.01133,,
-0.62866,-0.031244,,
0.085149,-0.050128,,
0.48961,-0.071415,,
0.3945,-0.096822,,
-0.084462,-0.12704,,
-0.59364,-0.16103,,
-0.76359,-0.19811,,
-0.44737,-0.23725,,
0.18369,-0.27433,,
0.76085,-0.30729,,
0.96994,-0.33304,,
0.75295,-0.34849,,
0.30557,-0.35433,,
-0.089612,-0.34815,,
-0.25716,-0.33132,,
-0.19914,-0.30489,,
-0.019914,-0.27055,,
0.18575,-0.22935,,
0.37596,-0.183,,
0.50883,-0.13425,,
0.48961,-0.084462,,
0.2091,-0.036051,,
-0.3327,0.010987,,
-0.94179,0.053218,,
-1.304,0.089612,,
-1.1924,0.12017,,
-0.63965,0.1418,,
0.075192,0.15382,,
0.61664,0.15416,,
0.8096,0.1442,,
0.70488,0.12429,,
0.46385,0.095106,,
0.18334,0.060085,,
-0.13631,0.021631,,
-0.47416,-0.016137,,
-0.68977,-0.051501,,
-0.61012,-0.078625,,
-0.23553,-0.098196,,
0.18609,-0.10953,,
0.31862,-0.11433,,
0.025064,-0.11365,,
-0.49476,-0.11056,,
-0.85801,-0.10644,,
-0.81029,-0.103,,
-0.41853,-0.103,,
0.030557,-0.10644,,
0.29218,-0.1133,,
0.33476,-0.12257,,
0.27399,-0.13322,,
0.19158,-0.14455,,
0.047725,-0.1545,,
-0.22386,-0.16377,,
-0.5545,-0.16961,,
-0.69218,-0.17201,,
-0.38077,-0.17098,,
0.3557,-0.16686,,
1.1224,-0.16,,
1.4204,-0.15107,,
1.0716,-0.14008,,
0.37699,-0.12601,,
-0.15416,-0.10884,,
-0.24274,-0.089612,,
-0.031244,-0.068325,,
0.1085,-0.042231,,
-0.083432,-0.012704,,
-0.55862,0.020601,,
-1.0324,0.053218,,
-1.2268,0.084805,,
-1.074,0.11193,,
-0.74093,0.13081,,
-0.47106,0.13837,,
-0.38523,0.13219,,
-0.41407,0.11159,,
-0.4024,0.076909,,
-0.27261,0.030214,,
-0.10609,-0.026781,,
-0.081715,-0.090299,,
-0.32205,-0.15622,,
-0.7605,-0.22146,,
-1.1385,-0.2812,,
-1.1756,-0.33476,,
-0.78042,-0.37974,,
-0.13596,-0.41716,,
0.41785,-0.44737,,
0.62557,-0.47106,,
0.46935,-0.48858,,
0.14798,-0.50025,,
-0.081029,-0.50609,,
-0.058025,-0.50506,,
0.20326,-0.49613,,
0.5363,-0.47965,,
0.72582,-0.45287,,
0.65441,-0.41682,,
0.39622,-0.37047,,
0.15416,-0.31587,,
0.082402,-0.25407,,
0.15004,-0.18815,,
0.19879,-0.11983,,
0.13596,-0.052188,,
0.047038,0.01339,,
0.10781,0.074849,,
0.3842,0.13013,,
0.72754,0.17819,,
0.87071,0.21802,,
0.64926,0.2503,,
0.14283,0.27502,,
-0.37596,0.29321,,
-0.64136,0.30626,,
-0.58608,0.3145,,
-0.36188,0.31793,,
-0.18231,0.31725,,
-0.1545,0.31107,,
-0.21631,0.29905,,
-0.21905,0.28085,,
-0.061802,0.25579,,
0.22764,0.22352,,
0.50609,0.18506,,
0.62797,0.14214,,
0.56377,0.096822,,
0.42677,0.053218,,
0.35948,0.014077,,
0.38866,-0.01854,,
0.39896,-0.041201,,
0.24137,-0.053561,,
-0.12498,-0.054248,,
-0.58917,-0.044634,,
-0.95895,-0.025751,,
-1.0777,-0.00103,,
-0.90368,0.026094,,
-0.50609,0.051501,,
-0.0078969,0.071415,,
0.47209,0.083432,,
0.83123,0.084805,,
0.95964,0.075535,,
0.76771,0.057681,,
0.28635,0.033304,,
-0.29012,0.0054935,,
-0.70007,-0.022661,,
-0.79209,-0.047038,,
-0.60634,-0.063862,,
-0.31381,-0.073818,,
-0.099569,-0.078282,,
-0.076909,-0.078282,,
-0.26197,-0.075192,,
-0.56857,-0.072788,,
-0.83741,-0.073475,,
-0.90162,-0.078282,,
-0.70042,-0.088582,,
-0.33716,-0.10541,,
-0.010987,-0.12772,,
0.14249,-0.15416,,
0.14008,-0.18369,,
0.080342,-0.21322,,
0.0058368,-0.24206,,
-0.13116,-0.26815,,
-0.37184,-0.29081,,
-0.65063,-0.30763,,
-0.82093,-0.31828,,
-0.79484,-0.32308,,
-0.61115,-0.3224,,
-0.36257,-0.31759,,
-0.078282,-0.31072,,
0.26815,-0.30283,,
0.61321,-0.2963,,
0.74849,-0.2915,,
0.47828,-0.28772,,
-0.13528,-0.28497,,
-0.72136,-0.28051,,
-0.85561,-0.27296,,
-0.40549,-0.26094,,
0.36532,-0.2448,,
1.0122,-0.22455,,
1.2333,-0.20085,,
1.0214,-0.17407,,
0.5799,-0.1442,,
0.15004,-0.11262,,
-0.11536,-0.080342,,
-0.17819,-0.048068,,
-0.067295,-0.016137,,
0.17098,0.018197,,
0.48137,0.053561,,
0.7787,0.088582,,
0.93835,0.12189,,
0.87277,0.15382,,
0.64068,0.183,,
0.43604,0.20978,,
0.4127,0.23279,,
0.49064,0.25236,,
0.39313,0.26918,,
-0.066608,0.28497,,
-0.72582,0.30042,,
-1.1179,0.31553,,
-0.83192,0.32755,,
0.11742,0.33544,,
1.2268,0.33716,,
1.8146,0.33029,,
1.4901,0.31622,,
0.43021,0.29596,,
-0.73578,0.27227,,
-1.348,0.24377,,
-1.1567,0.21356,,
-0.44978,0.18575,,
0.20704,0.16103,,
0.40789,0.13734,,
0.16927,0.11605,,
-0.17991,0.095792,,
-0.33476,0.075879,,
-0.25476,0.054591,,
-0.12017,0.030557,,
-0.10369,0.0037768,,
-0.20188,-0.024377,,
-0.28497,-0.052531,,
-0.2757,-0.078282,,
-0.26746,-0.10094,,
-0.43639,-0.11948,,
-0.81647,-0.13528,,
-1.1729,-0.14764,,
-1.1361,-0.15862,,
-0.53149,-0.16961,,
0.41579,-0.183,,
1.1976,-0.19982,,
1.4019,-0.22008,,
1.0008,-0.24068,,
0.31862,-0.25991,,
-0.25236,-0.2757,,
-0.50506,-0.286,,
-0.46145,-0.28909,,
-0.26472,-0.28154,,
-0.057338,-0.26369,,
0.075192,-0.23656,,
0.12463,-0.20326,,
0.16034,-0.16618,,
0.26369,-0.12841,,
0.41991,-0.092359,,
0.47931,-0.060428,,
0.28223,-0.033647,,
-0.13665,-0.010644,,
-0.4951,0.0078969,,
-0.47175,0.025064,,
-0.013047,0.039484,,
0.56068,0.053218,,
0.78591,0.066265,,
0.44806,0.076909,,
-0.22214,0.086865,,
-0.72102,0.094762,,
-0.69252,0.10026,,
-0.22111,0.10335,,
0.24755,0.10232,,
0.29459,0.098196,,
-0.11227,0.091329,,
-0.59638,0.082059,,
-0.70831,0.071415,,
-0.31416,0.058711,,
0.3018,0.042574,,
0.70694,0.023004,,
0.68874,0.0024034,,
0.38969,-0.019227,,
0.10747,-0.039484,,
0.0030901,-0.056651,,
0.010644,-0.070042,,
-0.01751,-0.078282,,
-0.11365,-0.079312,,
-0.18094,-0.074505,,
-0.1212,-0.063862,,
0.046351,-0.049098,,
0.20566,-0.031244,,
0.25476,-0.012704,,
0.16206,0.0058368,,
-0.053561,0.021631,,
-0.35021,0.035708,,
-0.64136,0.045664,,
-0.79312,0.053218,,
-0.70866,0.056651,,
-0.44016,0.056308,,
-0.17304,0.050815,,
-0.052531,0.041201,,
-0.034334,0.026437,,
0.059055,0.0058368,,
0.33064,-0.018884,,
0.67535,-0.047725,,
0.86076,-0.078282,,
0.72067,-0.10781,,
0.27467,-0.13356,,
-0.28188,-0.15244,,
-0.65304,-0.16274,,
-0.57098,-0.16206,,
0.032274,-0.15141,,
0.91329,-0.13356,,
1.6092,-0.10918,,
1.738,-0.079999,,
1.2831,-0.047381,,
0.62111,-0.012017,,
0.2345,0.024034,,
0.32652,0.058025,,
0.65853,0.092702,,
0.77492,0.12772,,
0.42849,0.16412,,
-0.17957,0.20154,,
-0.56548,0.24,,
-0.38626,0.2757,,
0.26094,0.30763,,
0.91844,0.33304,,
1.145,0.35158,,
0.85252,0.36326,,
0.33613,0.36669,,
0.033991,0.36394,,
0.21562,0.35639,,
0.81715,0.34437,,
1.4856,0.33029,,
1.7888,0.31862,,
1.4644,0.30935,,
0.57613,0.30454,,
-0.51879,0.30523,,
-1.3717,0.31038,,
-1.693,0.31999,,
-1.4963,0.33304,,
-1.0527,0.34472,,
-0.69939,0.34952,,
-0.62317,0.3454,,
-0.76359,0.32961,,
-0.90848,0.29836,,
-0.89921,0.25098,,
-0.7557,0.18643,,
-0.61149,0.10541,,
-0.53493,0.012704,,
-0.43776,-0.088582,,
-0.19536,-0.19227,,
0.13493,-0.29356,,
0.25682,-0.38763,,
-0.13425,-0.47141,,
-1.0132,-0.54008,,
-1.9227,-0.59261,,
-2.2575,-0.63003,,
-1.7277,-0.65304,,
-0.61012,-0.66505,,
0.44016,-0.6702,,
0.86591,-0.6702,,
0.58746,-0.66849,,
-0.010644,-0.66505,,
-0.42609,-0.66093,,
-0.4127,-0.65578,,
-0.1133,-0.64823,,
0.12429,-0.63656,,
0.068325,-0.61802,,
-0.19296,-0.59089,,
-0.35364,-0.55415,,
-0.19193,-0.50986,,
0.20566,-0.45905,,
0.51192,-0.40514,,
0.45287,-0.35021,,
0.070042,-0.29699,,
-0.29836,-0.24583,,
-0.30008,-0.19845,,
0.1236,-0.15519,,
0.68531,-0.11536,,
0.97784,-0.079655,,
0.77389,-0.046694,,
0.18334,-0.01545,,
-0.43913,0.015107,,
-0.73097,0.044634,,
-0.58059,0.071758,,
-0.2036,0.097509,,
0.042574,0.11914,,
-0.015794,0.13596,,
-0.20601,0.14867,,
-0.19364,0.1545,,
0.17064,0.15347,,
0.686,0.14558,,
0.99123,0.13047,,
0.88479,0.1109,,
0.46935,0.088582,,
0.027811,0.066952,,
-0.21425,0.049098,,
-0.2321,0.035364,,
-0.19193,0.029184,,
-0.30008,0.030214,,
-0.62557,0.036394,,
-1.0046,0.047381,,
-1.1334,0.059055,,
-0.79484,0.068668,,
-0.039484,0.073132,,
0.82299,0.069698,,
1.4111,0.055621,,
1.4822,0.033647,,
1.0345,0.0058368,,
0.30626,-0.024721,,
-0.34609,-0.054935,,
-0.6448,-0.082745,,
-0.57338,-0.103,,
-0.37974,-0.11262,,
-0.35742,-0.11124,,
-0.57407,-0.10335,,
-0.81132,-0.089956,,
-0.78797,-0.073818,,
-0.44703,-0.060085,,
-0.010987,-0.051845,,
0.22832,-0.051501,,
0.18506,-0.059741,,
0.048068,-0.076909,,
0.087209,-0.10026,,
0.41407,-0.12635,,
0.91295,-0.15382,,
1.3486,-0.17751,,
1.5341,-0.19467,,
1.4262,-0.20223,,
1.1402,-0.19811,,
0.8714,-0.18266,,
0.77149,-0.15519,,
0.84908,-0.11639,,
0.9799,-0.067295,,
1.0098,-0.0103,,
0.86179,0.052531,,
0.57681,0.11914,,
0.27982,0.18712,,
0.12086,0.25373,,
0.18952,0.31725,,
0.44291,0.37562,,
0.70248,0.42712,,
0.76462,0.47038,,
0.57098,0.50437,,
0.27364,0.53012,,
0.11468,0.54763,,
0.23244,0.55724,,
0.56617,0.55862,,
0.8975,0.55415,,
0.98093,0.54385,,
0.69595,0.53115,,
0.1545,0.51604,,
-0.33785,0.49991,,
-0.49201,0.48411,,
-0.27879,0.46797,,
0.029871,0.45252,,
0.11296,0.43467,,
-0.073818,0.41579,,
-0.22043,0.39484,,
0.044634,0.37115,,
0.75398,0.34266,,
1.4764,0.31038,,
1.6309,0.27605,,
0.98367,0.24103,,
-0.12051,0.20807,,
-1.0002,0.17854,,
-1.1547,0.15485,,
-0.63244,0.13871,,
0.046694,0.12978,,
0.31999,0.12566,,
0.026781,0.12292,,
-0.50883,0.12189,,
-0.80685,0.1188,,
-0.66505,0.11227,,
-0.30454,0.098539,,
-0.11571,0.078282,,
-0.28566,0.050815,,
-0.65407,0.017854,,
-0.91363,-0.01854,,
-0.90196,-0.057338,,
-0.69561,-0.098196,,
-0.45081,-0.13871,,
-0.20463,-0.17991,,
0.14146,-0.22043,,
0.64445,-0.2606,,
1.1615,-0.29905,,
1.4067,-0.33373,,
1.2003,-0.36223,,
0.66231,-0.38145,,
0.14111,-0.39004,,
-0.10026,-0.38695,,
-0.12772,-0.36909,,
-0.26128,-0.33682,,
-0.73441,-0.29047,,
-1.4204,-0.23485,,
-1.9104,-0.17442,,
-1.8681,-0.11468,,
-1.3414,-0.061802,,
-0.73235,-0.020944,,
-0.4642,0.0017167,,
-0.65922,0.0034334,,
-1.0695,-0.016137,,
-1.3074,-0.057681,,
-1.1622,-0.11708,,
-0.74437,-0.19227,,
-0.35055,-0.27879,,
-0.18678,-0.36978,,
-0.20395,-0.46145,,
-0.20188,-0.54763,,
-0.059398,-0.62557,,
0.14626,-0.69183,,
0.24789,-0.74368,,
0.183,-0.77973,,
0.056651,-0.79896,,
-0.0096136,-0.80033,,
-0.046008,-0.78385,,
-0.21047,-0.75089,,
-0.58368,-0.70282,,
-1.0129,-0.64239,,
-1.202,-0.57338,,
-0.97337,-0.50094,,
-0.44188,-0.42849,,
0.049098,-0.36154,,
0.1854,-0.30386,,
-0.087896,-0.25716,,
-0.5466,-0.22317,,
-0.87415,-0.20154,,
-0.88479,-0.19193,,
-0.60634,-0.19296,,
-0.20532,-0.20257,,
0.1497,-0.21837,,
0.35399,-0.23828,,
0.35811,-0.25922,,
0.1315,-0.27982,,
-0.32274,-0.29836,,
-0.90608,-0.31278,,
-1.4115,-0.32377,,
-1.6041,-0.33029,,
-1.3589,-0.33304,,
-0.75982,-0.33304,,
-0.066265,-0.33304,,
0.4381,-0.33476,,
0.62111,-0.33991,,
0.56068,-0.34884,,
0.43536,-0.36154,,
0.36394,-0.37665,,
0.35193,-0.39141,,
0.35742,-0.4024,,
0.37424,-0.40755,,
0.42746,-0.40274,,
0.51364,-0.38523,,
0.58883,-0.35364,,
0.59329,-0.31038,,
0.47965,-0.25682,,
0.23073,-0.19536,,
-0.10163,-0.12772,,
-0.38351,-0.058025,,
-0.45733,0.010987,,
-0.24103,0.076222,,
0.1933,0.13562,,
0.64548,0.18643,,
0.89853,0.22832,,
0.84977,0.25922,,
0.57441,0.27982,,
0.28463,0.29218,,
0.18094,0.29665,,
0.31553,0.29493,,
0.5593,0.28909,,
0.70419,0.28257,,
0.61939,0.27639,,
0.32892,0.27261,,
-0.032617,0.27227,,
-0.33544,0.27433,,
-0.52463,0.27914,,
-0.59055,0.28429,,
-0.51639,0.28841,,
-0.29733,0.29081,,
-0.01442,0.28738,,
0.16309,0.27845,,
0.12326,0.26231,,
-0.039828,0.23931,,
-0.070385,0.20978,,
0.19193,0.17442,,
0.58986,0.13562,,
0.72136,0.095792,,
0.29768,0.057681,,
-0.54935,0.023691,,
-1.3198,-0.0034334,,
-1.5238,-0.023004,,
-1.0486,-0.036394,,
-0.20188,-0.046351,,
0.57681,-0.053561,,
1.029,-0.061458,,
1.1615,-0.070728,,
1.0881,-0.082745,,
0.8714,-0.096479,,
0.52154,-0.10953,,
0.098539,-0.12257,,
-0.24068,-0.13253,,
-0.33373,-0.13562,,
-0.14695,-0.1291,,
0.19021,-0.11262,,
0.469,-0.088926,,
0.55278,-0.060085,,
0.47622,-0.028154,,
0.41819,0.0044634,,
0.5363,0.037424,,
0.80308,0.066952,,
1.0115,0.093732,,
0.98848,0.11708,,
0.78934,0.13837,,
0.65166,0.15931,,
0.73784,0.18163,,
0.96754,0.20566,,
1.1186,0.23176,,
1.0671,0.25991,,
0.87793,0.28909,,
0.69733,0.31896,,
0.58093,0.34987,,
0.44703,0.38008,,
0.1751,0.40926,,
-0.24446,0.43604,,
-0.63999,0.46042,,
-0.74299,0.48137,,
-0.3921,0.49579,,
0.31004,0.50231,,
1.0238,0.49956,,
1.3837,0.48686,,
1.2264,0.46523,,
0.67707,0.4357,,
0.042918,0.40171,,
-0.38763,0.36291,,
-0.49956,0.32274,,
-0.37905,0.28566,,
-0.19261,0.25339,,
-0.049098,0.22661,,
0.058711,0.20326,,
0.19055,0.183,,
0.35124,0.16583,,
0.46076,0.14867,,
0.40995,0.13081,,
0.16858,0.11227,,
-0.17064,0.093732,,
-0.43364,0.075879,,
-0.47587,0.060085,,
-0.29871,0.048068,,
-0.077252,0.038798,,
-0.037424,0.032961,,
-0.25476,0.029527,,
-0.54729,0.027467,,
-0.5902,0.023691,,
-0.18163,0.017854,,
0.56892,0.0082402,,
1.2735,-0.0058368,,
1.522,-0.022661,,
1.1808,-0.040514,,
0.50265,-0.055965,,
-0.043604,-0.067295,,
-0.087209,-0.073818,,
0.39278,-0.071758,,
1.0541,-0.060772,,
1.4259,-0.040171,,
1.2367,-0.010987,,
0.60943,0.025407,,
-0.032961,0.069355,,
-0.29733,0.11708,,
-0.12772,0.16686,,
0.18712,0.21665,,
0.3066,0.2654,,
0.12978,0.30935,,
-0.17888,0.34712,,
-0.39828,0.37768,,
-0.43192,0.39965,,
-0.3066,0.41098,,
-0.078282,0.41235,,
0.18987,0.40102,,
0.37939,0.37905,,
0.33819,0.34815,,
-0.0024034,0.30935,,
-0.50403,0.26609,,
-0.86007,0.22043,,
-0.80136,0.17373,,
-0.33201,0.12738,,
0.22661,0.083089,,
0.46523,0.040514,,
0.21974,0.00103,,
-0.28772,-0.035021,,
-0.62454,-0.066952,,
-0.48789,-0.096136,,
0.082059,-0.12223,,
0.75432,-0.14489,,
1.1509,-0.16343,,
1.0994,-0.17648,,
0.73063,-0.183,,
0.36772,-0.18094,,
0.2709,-0.17064,,
0.4333,-0.15244,,
0.60943,-0.12532,,
0.56789,-0.090642,,
0.30317,-0.048755,,
0.0078969,-0.00034334,,
-0.14283,0.051501,,
-0.13596,0.10506,,
-0.070042,0.15656,,
-0.025751,0.20498,,
0.0072102,0.24686,,
0.092016,0.27982,,
0.25854,0.30317,,
0.45939,0.31725,,
0.59467,0.32102,,
0.58574,0.31622,,
0.43845,0.3042,,
0.22043,0.28841,,
-0.0099569,0.26987,,
-0.24995,0.25064,,
-0.48858,0.23416,,
-0.65235,0.21871,,
-0.65338,0.20635,,
-0.50609,0.19467,,
-0.33991,0.183,,
-0.26781,0.16789,,
-0.26678,0.14901,,
-0.21047,0.12532,,
-0.026094,0.094762,,
0.19605,0.058711,,
0.25888,0.019227,,
0.038111,-0.022661,,
-0.39313,-0.064548,,
-0.79346,-0.10335,,
-0.92908,-0.13734,,
-0.73063,-0.16549,,
-0.2963,-0.18781,,
0.21802,-0.20532,,
0.6963,-0.21905,,
1.0547,-0.23004,,
1.2058,-0.23759,,
1.0791,-0.2424,,
0.6963,-0.24274,,
0.20017,-0.23828,,
-0.20875,-0.22832,,
-0.36772,-0.2115,,
-0.2297,-0.18472,,
0.11056,-0.14901,,
0.43261,-0.10712,,
0.48171,-0.062488,,
0.1497,-0.016137,,
-0.3945,0.028497,,
-0.7811,0.069698,,
-0.71346,0.10403,,
-0.21425,0.13013,,
0.39519,0.14626,,
0.75638,0.15347,,
0.71724,0.15244,,
0.37596,0.1442,,
-0.038454,0.13253,,
-0.29871,0.11777,,
-0.26712,0.10197,,
0.060085,0.085835,,
0.53115,0.071072,,
0.88514,0.059741,,
0.90162,0.051501,,
0.54385,0.048411,,
-0.0051501,0.049785,,
-0.48137,0.055621,,
-0.71072,0.066265,,
-0.69527,0.079312,,
-0.57269,0.094076,,
-0.49956,0.10884,,
-0.53321,0.12189,,
-0.58814,0.13013,,
-0.51055,0.13184,,
-0.23244,0.12566,,
0.12189,0.10884,,
0.29527,0.082059,,
0.11845,0.047381,,
-0.31107,0.0051501,,
-0.6757,-0.039484,,
-0.69904,-0.084805,,
-0.38111,-0.12875,,
0.026781,-0.16721,,
0.27296,-0.2012,,
0.33029,-0.22832,,
0.39896,-0.24927,,
0.68291,-0.26334,,
1.1643,-0.27021,,
1.5859,-0.27124,,
1.6425,-0.26369,,
1.2274,-0.24789,,
0.54008,-0.22489,,
-0.029871,-0.19227,,
-0.15828,-0.14935,,
0.17888,-0.098539,,
0.66574,-0.040171,,
0.86213,0.022661,,
0.52085,0.085835,,
-0.21734,0.14764,,
-0.91295,0.20635,,
-1.144,0.25888,,
-0.81303,0.3018,,
-0.19536,0.33373,,
0.28944,0.35158,,
0.40961,0.35605,,
0.26575,0.34678,,
0.15794,0.32549,,
0.31004,0.2939,,
0.67913,0.25373,,
0.98917,0.20807,,
0.92393,0.16137,,
0.3533,0.11742,,
-0.56308,0.079312,,
-1.453,0.050471,,
-1.954,0.032274,,
-1.9086,0.023004,,
-1.4204,0.01854,,
-0.74093,0.01442,,
-0.11914,0.0078969,,
0.27811,-0.0065235,,
0.36463,-0.031244,,
0.14111,-0.067295,,
-0.26643,-0.11468,,
-0.60291,-0.16961,,
-0.61458,-0.22935,,
-0.26369,-0.28841,,
0.17922,-0.34266,,
0.31381,-0.38695,,
-0.050815,-0.41956,,
-0.709,-0.43913,,
-1.1904,-0.44531,,
-1.1238,-0.44085,,
-0.51467,-0.42883,,
0.25545,-0.41304,,
0.709,-0.39587,,
0.59844,-0.37905,,
0.058711,-0.36223,,
-0.5078,-0.34643,,
-0.71106,-0.33029,,
-0.42506,-0.3145,,
0.13768,-0.29871,,
0.59089,-0.2812,,
0.66025,-0.26231,,
0.38248,-0.24171,,
0.01545,-0.21837,,
-0.22077,-0.19261,,
-0.32858,-0.16549,,
-0.45149,-0.13837,,
-0.65269,-0.11124,,
-0.78763,-0.085149,,
-0.61321,-0.061115,,
-0.039141,-0.041201,,
0.71381,-0.026094,,
1.2165,-0.017854,,
1.1437,-0.014764,,
0.51982,-0.017854,,
-0.30248,-0.023004,,
-0.90368,-0.029871,,
-1.0788,-0.037424,,
-0.92153,-0.041544,,
-0.68188,-0.042574,,
-0.54317,-0.041544,,
-0.49441,-0.039484,,
-0.40137,-0.038798,,
-0.19639,-0.041201,,
0.028154,-0.050815,,
0.12189,-0.067638,,
0.063862,-0.092016,,
0.020601,-0.12223,,
0.17751,-0.15622,,
0.51913,-0.19021,,
0.80102,-0.22146,,
0.75982,-0.24549,,
0.3509,-0.25957,,
-0.21116,-0.26231,,
-0.63587,-0.25201,,
-0.74814,-0.23073,,
-0.54591,-0.20051,,
-0.12566,-0.16412,,
0.40308,-0.12429,,
0.94213,-0.085149,,
1.3771,-0.048068,,
1.556,-0.015794,,
1.3583,0.012704,,
0.83295,0.037768,,
0.2424,0.058711,,
-0.11262,0.076909,,
-0.1545,0.095106,,
-0.085492,0.11536,,
-0.14901,0.1394,,
-0.34128,0.16446,,
-0.40034,0.18815,,
-0.096479,0.20978,,
0.48377,0.22592,,
0.9641,0.23485,,
0.99912,0.23622,,
0.5672,0.23004,,
-0.016137,0.21837,,
-0.36429,0.20188,,
-0.32205,0.183,,
-0.071758,0.1648,,
0.046351,0.15038,,
-0.16137,0.13871,,
-0.55793,0.12978,,
-0.78351,0.1236,,
-0.56995,0.11811,,
0.027467,0.11021,,
0.67604,0.098539,,
1.0214,0.082745,,
0.91054,0.062145,,
0.4254,0.038111,,
-0.21493,0.01545,,
-0.77183,-0.0065235,,
-1.0633,-0.024377,,
-1.0276,-0.036738,,
-0.74471,-0.043604,,
-0.38351,-0.046351,,
-0.085492,-0.047381,,
0.12601,-0.048068,,
0.33407,-0.051501,,
0.63175,-0.059741,,
1.0142,-0.072445,,
1.3517,-0.089956,,
1.4537,-0.10884,,
1.1941,-0.12704,,
0.62385,-0.1418,,
-0.036394,-0.14867,,
-0.51124,-0.14455,,
-0.63587,-0.1291,,
-0.45905,-0.10163,,
-0.2036,-0.065578,,
-0.10987,-0.026781,,
-0.26334,0.013047,,
-0.53321,0.050128,,
-0.67364,0.081372,,
-0.5078,0.10266,,
-0.060772,0.11193,,
0.4254,0.10884,,
0.62797,0.094419,,
0.37596,0.071415,,
-0.18369,0.042231,,
-0.65029,0.010987,,
-0.67535,-0.01957,,
-0.26781,-0.048755,,
0.18746,-0.073818,,
0.22764,-0.095106,,
-0.29321,-0.11159,,
-1.0499,-0.12326,,
-1.4472,-0.13184,,
-1.0647,-0.13905,,
0.0041201,-0.14661,,
1.1787,-0.15725,,
1.7816,-0.16995,,
1.497,-0.18472,,
0.54763,-0.19879,,
-0.49476,-0.20978,,
-1.0959,-0.21665,,
-1.0668,-0.21871,,
-0.62694,-0.21322,,
-0.20875,-0.19914,,
-0.15107,-0.17991,,
-0.45836,-0.15759,,
-0.82059,-0.1339,,
-0.88651,-0.11227,,
-0.58265,-0.096822,,
-0.19742,-0.090642,,
-0.12463,-0.095106,,
-0.4951,-0.10987,,
-1.0187,-0.13219,,
-1.2,-0.16206,,
-0.73818,-0.1957,,
0.21493,-0.23347,,
1.1437,-0.27227,,
1.5588,-0.30969,,
1.3528,-0.34437,,
0.84256,-0.37218,,
0.47622,-0.39072,,
0.45493,-0.39931,,
0.58952,-0.39725,,
0.51536,-0.38214,,
0.058368,-0.35193,,
-0.57716,-0.30763,,
-0.95998,-0.25098,,
-0.78522,-0.18643,,
-0.11502,-0.11914,,
0.66437,-0.053561,,
1.11,0.0065235,,
1.0177,0.056995,,
0.52806,0.097852,,
0.0099569,0.12772,,
-0.20875,0.14832,,
-0.051501,0.15931,,
0.26918,0.16446,,
0.42883,0.16686,,
0.24377,0.16858,,
-0.2036,0.16995,,
-0.6496,0.1727,,
-0.87518,0.17545,,
-0.85458,0.17716,,
-0.69939,0.17476,,
-0.50437,0.16721,,
-0.26712,0.15313,,
0.048411,0.13081,,
0.39072,0.10094,,
0.61218,0.064205,,
0.58162,0.021974,,
0.32171,-0.021974,,
0.013047,-0.065235,,
-0.14249,-0.10506,,
-0.061802,-0.13734,,
0.19124,-0.16068,,
0.48926,-0.17304,,
0.71587,-0.1751,,
0.78042,-0.16618,,
0.61836,-0.14764,,
0.22111,-0.12086,,
-0.31107,-0.086865,,
-0.78522,-0.049098,,
-1.0067,-0.0082402,,
-0.89441,0.032617,,
-0.52703,0.071072,,
-0.097166,0.10438,,
0.18952,0.13047,,
0.22523,0.14592,,
0.045664,0.15141,,
-0.21768,0.14489,,
-0.44772,0.12738,,
-0.61802,0.10094,,
-0.77424,0.067638,,
-0.93423,0.028497,,
-1.0245,-0.01236,,
-0.92428,-0.053218,,
-0.59295,-0.094419,,
-0.14764,-0.13596,,
0.20223,-0.17785,,
0.30557,-0.22008,,
0.16652,-0.26231,,
-0.089956,-0.30386,,
-0.31416,-0.34266,,
-0.4127,-0.3763,,
-0.37047,-0.40343,,
-0.23416,-0.42162,,
-0.062488,-0.43021,,
0.1418,-0.42918,,
0.43295,-0.41819,,
0.83295,-0.39862,,
1.2288,-0.37356,,
